,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),R(Bx),R(By),R(Bz),R(Vx),R(Vy),R(Vz),R(n),R(T),M(Bx),M(By),M(Bz),M(Vx),M(Vy),M(Vz),M(n),M(T)
66,2011-10-24 19:46:00,2011-10-24 20:45:00,0.45828874446263757,0.6256656289366455,0.7913081759160111,0.5050780029701217,0.9224156173025361,0.9276122820573605,0.8554280380251046,-0.7974964674586394,0.42379138979954223,0.8420967846752743,0.4337456648839977,0.9454492752513999,0.3146901691771111,0.6177665839164904,0.9129972927538335,0.4055443182853472,0.4019092395918554,0.0760839682740366,0.3244015747405477,-0.056251327066173355,,-0.14696279194343334,-0.05457950027997266,0.875577336380764
67,2011-10-24 19:47:00,2011-10-24 20:46:00,0.4540607940638203,0.6470473075134437,0.7931814790784499,0.4875885357507375,0.9287818446475837,0.9343343820784165,0.8532519648822707,-0.7972428137235192,0.43057401387196154,0.8456772934662945,0.4453714030599906,0.9460035762911573,0.3210479390157417,0.6171048886081263,0.9135377951022052,0.4033257144579279,0.39017126174109573,0.0811681795020924,0.2874275156289023,-0.05567296653116461,,-0.15810081481402902,-0.05415491225452784,0.8799857053601686
68,2011-10-24 19:48:00,2011-10-24 20:47:00,0.4778594787236467,0.6650441855900331,0.7762599114037209,0.4708831612038193,0.9307024401048771,0.9391944174338795,0.8498849422290552,0.00027179405258773533,0.44173832525996176,0.8479199860960495,0.4471435018447102,0.9465083533819029,0.3310939580983324,0.6176431502840491,0.9141601715980684,0.40163295885953815,0.37209943176895244,0.08672480684112675,0.2919655143764872,-0.055146667130137876,,-0.16815104992283028,-0.05348417764422019,0.8832640847337071
69,2011-10-24 19:49:00,2011-10-24 20:48:00,0.5043655185837524,0.677222811682896,0.763245157087935,0.45518207052499005,0.9318312359618391,0.9429449696379377,0.8460603428142272,0.019386683973050715,0.45371884254295847,0.8503467934104013,0.44756410369064564,0.9471477729395164,0.3404978777572938,0.6181960849443342,0.9157814831115755,0.3998602191922445,0.35097622749640184,0.09699315236526528,0.302595053297133,-0.054479921574413,0.501110135777635,-0.1782242814103799,-0.052882108386537376,0.8864513142063559
70,2011-10-24 19:50:00,2011-10-24 20:49:00,0.5413855107147558,0.6843797762909302,0.7632244778036039,0.4568700395684244,0.9321366228230747,0.9411132748539807,0.8479107046308939,0.08978435054986407,0.46673387122174187,0.8539930377592344,0.44921327842852127,0.9482577514739452,0.3484932080215364,0.6211649678253441,0.9172888437675187,0.3962075480783946,0.32044737847910487,0.10935913829308307,0.3123729736745844,-0.05331466078016277,0.4768519829331606,-0.18392483255490677,-0.053041686389496835,0.8928282977948656
71,2011-10-24 19:51:00,2011-10-24 20:50:00,0.5442386667136492,0.6783414820927886,0.7672341448588981,0.4692026532641441,0.9274482422510222,0.9396740962236124,0.8479090852397126,0.16688353880608484,0.46940589109441033,0.855430945255233,0.445783757764365,0.9493634769095028,0.35609026850417974,0.6214897842593803,0.9178421596304942,0.39226731731822806,0.3108444138264616,0.11954216968873896,0.3188209497923174,-0.05215171239768155,0.4483847340287332,-0.1922024795931305,-0.05405084314094265,0.899648696221303
72,2011-10-24 19:52:00,2011-10-24 20:51:00,0.5497019008048032,0.6858908383985131,0.7742164663504467,0.4755671246997073,0.9126560354206041,0.9374349738727462,0.8431317523376083,0.2339101292851938,0.47374937823336066,0.8607575947258039,0.44411565987155177,0.9503461950976663,0.3606788337850592,0.6208155183026184,0.9186438368439114,0.38888058488847815,0.3024419323331431,0.11833821493772939,0.3312569645287335,-0.0511200057538628,0.3926396491679103,-0.19991243224889899,-0.05420980485476571,0.9054314412793754
73,2011-10-24 19:53:00,2011-10-24 20:52:00,0.5563407049375351,0.6789538970251799,0.7784738668695759,0.4756661646480987,0.8922808318809323,0.9339060315744124,0.8357989939549283,0.2909294156459295,0.49691790554721355,0.8632779802417719,0.45894207165220485,0.9511978355591446,0.35968559462809535,0.6198135057992369,0.9203764365561976,0.3859551040179726,0.2932630266535377,0.12651617086337236,0.3448042009598013,-0.050227380480883814,0.34929964546923276,-0.20640128380227588,-0.0527532177851003,0.9103793240733012
74,2011-10-24 19:54:00,2011-10-24 20:53:00,0.6663567075056465,0.6555528948868001,0.8442615534032613,0.4803299056729287,0.8714534083070482,0.9322555712935346,0.8270075908753107,0.363702108710006,0.5146365582399975,0.8495874930912284,0.48263098060228643,0.9519780541862958,0.35508863529759394,0.6201807143550485,0.9217213611126877,0.3821903239382541,0.2881922188034468,0.1277918439998719,0.3555649069855663,-0.049406431100412276,0.30929108042260284,-0.210267896064104,-0.051293107276761646,0.9176338123989445
75,2011-10-24 19:55:00,2011-10-24 20:54:00,0.7154252978506703,0.7018952396367117,0.8840587731638511,0.4835047901615496,0.859083156157513,0.9292424464074402,0.81382020095109,0.48520329216278413,0.5093884052544292,0.8477108704197663,0.49546555802471304,0.9527619691316601,0.35800036867197044,0.6198912818279634,0.9236411054966077,0.3760772779632122,0.2732855993225157,0.12727195434073563,0.3800360220194496,-0.048582469720745425,0.278080056227132,-0.21355886539453592,-0.04876551491114664,0.9305446041141346
